id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
20001164,Alberta Arts Cob Oven Home,7316008,Jodie,,Concordia,45.56022,-122.63343,Entire home/apt,81,30,79,2020-06-21,0.80,1,184,0,17-183808-000-00-HO
20027335,Bedroom in Hip Mississippi neighborhood home,3220022,Julie,,Boise,45.55139,-122.67594,Private room,42,14,80,2024-09-05,0.81,4,294,0,17-178612-000-00-HO
20035331,"The Copper Flat - Walkable, Creative & Private!",6416589,Adam John,,Boise,45.55267,-122.67805,Entire home/apt,132,1,811,2025-08-23,8.21,6,250,87,18-107413-000-00-HO
20055813,Stylish North Portland home with beautiful view,10514300,Julian,,University Park,45.58,-122.74061,Entire home/apt,,2,128,2024-03-06,1.30,1,0,0,24-010664-000-00-HO
20057131,Piedmont Private Retreat,94888093,Jennifer,,Piedmont,45.57432,-122.67782,Entire home/apt,,31,101,2022-09-29,1.03,1,0,0,17-198853-000-00-HO
20067366,Restored Buckman Craftsman-your perfect home base`,2644422,Linda,,Buckman,45.52106,-122.6435,Entire home/apt,259,3,245,2025-08-26,2.64,1,301,41,17-277593-000-00-HO
20074833,"Kelly's Cottage, A Modern SE Portland Guest House!",32292601,Jack,,Brooklyn Action Corps,45.49174,-122.6497,Entire home/apt,84,1,202,2025-08-24,2.33,1,339,29,24ASTR-PER-00303
20124460,Cedar Grove Cottage with Superhost near Airport!,2215281,Leah,,Sumner,45.55738,-122.57237,Entire home/apt,,30,217,2021-08-22,2.21,2,0,0,17-226447-000-00-HO
20133878,Executive Gem In the Heart of Hawthorne,2086378,Kathryn,,Buckman,45.51513,-122.63888,Entire home/apt,120,4,115,2025-09-03,1.37,1,254,19,18-184826-000-00-HO
20167870,Explore Portland on Foot from Your Modern Retreat,6416589,Adam John,,Boise,45.55462,-122.67702,Entire home/apt,141,1,909,2025-08-24,9.25,6,341,92,18-107413-000-00-HO
20193247,Welcoming 1 bedrm eco tiny house near NE Alberta.,24551609,Jeanine,,King,45.56158,-122.66239,Entire home/apt,74,2,385,2025-07-07,3.91,1,122,18,16-147273-000-00-HO
20195374,Private hot tub in beautiful Rose City,42731803,Andreas,,Roseway,45.54218,-122.59002,Entire home/apt,66,2,439,2025-08-28,4.46,1,305,27,17-178454-000-00-HO
20211007,Luxurious Cape Cod in Central Eastside,143962583,David,,Mt. Tabor,45.52137,-122.6105,Entire home/apt,56,1,485,2025-09-05,5.19,1,33,69,24ASTR-APP-00420
20214662,Quick's Cozy Cottage,139135055,Charles,,Humboldt,45.558,-122.67728,Entire home/apt,77,2,85,2025-08-23,0.87,1,341,9,24-018825-000-00-HO
20254543,"Cozy hempcrete haven ~ sauna, tubs, fire, workshop",15152314,Matt,,Cully,45.56111,-122.60371,Entire home/apt,,1,287,2025-01-14,2.91,2,0,1,24-013737-000-00-HO
20257538,Handcrafted Urban Hideaway | Private Driveway,13376106,Carissa,,Piedmont,45.57491,-122.67527,Entire home/apt,121,2,495,2025-08-13,5.04,1,45,60,24-013496-000-00-HO
20270387,"Old World Elegance-3 room suite, private entrance",5341424,Sue,,Reed,45.48309,-122.62939,Private room,53,1,264,2025-09-02,2.69,1,299,39,19-215936-000-00-HO
